M;2023;Importação de lançamento contábil manual;30/09/2023
*P;;2.1.1.03.0005;1.1.2.06.0014;;3676,3;134;PROV. IRPJ N/MES LUCRO REAL;1;02.215
*P;;2.1.1.03.0005;1.1.2.06.0014;;3676,3;134;PROV. IRPJ N/MES LUCRO REAL;1;02.221
*P;;7.1.1.03.0001;2.1.1.03.0005;;431587,65;134;PROV. IRPJ N/MES LUCRO REAL;1;02.224
*P;;7.1.1.03.0001;2.1.1.03.0005;;431587,65;104;PROV. IRPJ N/MES LUCRO REAL;1;02.234
*P;;2.1.1.03.0005;1.1.2.06.0014;;3676,3;104;PROV. IRPJ N/MES LUCRO REAL;1;02.237
